"","file","BIO","ACI","NDSI","name","site","datetime","time"
"1","20230829_000000.WAV",0.348411772021183,25.2014718028503,-0.494296991390205,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_000000.WAV","J1",2023-08-29,NA
"2","20230829_001000.WAV",0.313325629895001,25.3133372398983,-0.515211155220547,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_001000.WAV","J1",2023-08-29 00:10:00,"00:10:00"
"3","20230829_002000.WAV",0.318606201910302,25.3050844755131,-0.618865860893576,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_002000.WAV","J1",2023-08-29 00:20:00,"00:20:00"
"4","20230829_003000.WAV",0.309349187052498,25.294474722245,-0.656477202978299,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_003000.WAV","J1",2023-08-29 00:30:00,"00:30:00"
"5","20230829_004000.WAV",0.524465615345509,25.2480232261966,-0.285137383573023,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_004000.WAV","J1",2023-08-29 00:40:00,"00:40:00"
"6","20230829_005000.WAV",0.363748290252455,25.2062609999609,-0.669077841743823,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_005000.WAV","J1",2023-08-29 00:50:00,"00:50:00"
"7","20230829_010000.WAV",0.284943921658179,25.5749767551744,0.494026208621106,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_010000.WAV","J1",2023-08-29 01:00:00,"01:00:00"
"8","20230829_011000.WAV",0.346068519651382,25.5467576207378,-0.66380283329696,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_011000.WAV","J1",2023-08-29 01:10:00,"01:10:00"
"9","20230829_012000.WAV",0.247121725624168,25.5698225716501,-0.234900880831807,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_012000.WAV","J1",2023-08-29 01:20:00,"01:20:00"
"10","20230829_013000.WAV",0.443494076143609,25.3320389309356,-0.660108577489329,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_013000.WAV","J1",2023-08-29 01:30:00,"01:30:00"
"11","20230829_014000.WAV",0.316248758734658,25.1605176383585,-0.296761424884788,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_014000.WAV","J1",2023-08-29 01:40:00,"01:40:00"
"12","20230829_015000.WAV",0.377985947805298,25.1934647798922,-0.58942572266571,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_015000.WAV","J1",2023-08-29 01:50:00,"01:50:00"
"13","20230829_020000.WAV",0.382913312223433,25.404174289357,-0.410936542748336,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_020000.WAV","J1",2023-08-29 02:00:00,"02:00:00"
"14","20230829_021000.WAV",0.291817568457288,25.15744250723,0.00567453252883334,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_021000.WAV","J1",2023-08-29 02:10:00,"02:10:00"
"15","20230829_022000.WAV",0.368073153895183,25.195225758689,-0.564275712353824,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_022000.WAV","J1",2023-08-29 02:20:00,"02:20:00"
"16","20230829_023000.WAV",0.332655806822213,25.6454676553986,-0.255543536678306,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_023000.WAV","J1",2023-08-29 02:30:00,"02:30:00"
"17","20230829_024000.WAV",0.280421392776712,25.1810267689545,-0.170186567066803,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_024000.WAV","J1",2023-08-29 02:40:00,"02:40:00"
"18","20230829_025000.WAV",0.295693671316494,25.3644444532849,-0.499117602469102,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_025000.WAV","J1",2023-08-29 02:50:00,"02:50:00"
"19","20230829_030000.WAV",0.387110422474653,25.4725716411197,-0.555008871468755,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_030000.WAV","J1",2023-08-29 03:00:00,"03:00:00"
"20","20230829_031000.WAV",0.524078320567224,25.2933341280923,-0.776868551545337,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_031000.WAV","J1",2023-08-29 03:10:00,"03:10:00"
"21","20230829_032000.WAV",0.316038988886709,25.182269348112,-0.538681164119934,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_032000.WAV","J1",2023-08-29 03:20:00,"03:20:00"
"22","20230829_033000.WAV",0.332871340472815,25.1595056833988,-0.46819617561957,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_033000.WAV","J1",2023-08-29 03:30:00,"03:30:00"
"23","20230829_034000.WAV",0.430634184713912,25.198383547445,-0.760117726271018,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_034000.WAV","J1",2023-08-29 03:40:00,"03:40:00"
"24","20230829_035000.WAV",0.377750911886628,25.5495985765914,-0.454053818807426,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_035000.WAV","J1",2023-08-29 03:50:00,"03:50:00"
"25","20230829_040000.WAV",0.863886618160105,25.2940501828929,-0.571195182715435,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_040000.WAV","J1",2023-08-29 04:00:00,"04:00:00"
"26","20230829_041000.WAV",0.751996865118291,25.4468487266025,-0.52063701375783,"D:/AudioMoth_data/Week_starting_230904/J1/20230829/20230829_041000.WAV","J1",2023-08-29 04:10:00,"04:10:00"
